filename,lob,SectionID,SectionName,CLASLabel,ScreenField,CLASField,Type,Required,Length,Allowkeys,Min-Max,Tooltip,Enable,DropdownValue,StoredValue,ErrorMessage,Comments
CPPropertyInput.aspx,WebApplications,splScheduledPerils, Multiple Deductible,,ddlCpPfMltDedSPrlTheftPct,CpPfMltDedSPrlTheftPct,DropDownList,,,,,"1.) ""Please select Theft Percentage.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledPerils, Multiple Deductible,""" ' ""$",ddlCpPfMltDedSPrlTheftAmt,CpPfMltDedSPrlTheftAmt,DropDownList,,,,,"1.) ""Please select Wind Minimum Deductible.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,All Other covered locations and Property not listed below,chkCpPfMltDedSLocAll,CpPfMltDedSLocAllOthInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocAllOthPct,,DropDownList,,,,,"1.) ""Please select All other covered perils not listed below percentage.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocAllOthAmt,,DropDownList,,,,,"1.) ""Please enter in Multiple Deductible-Schedule Locations Alll Other Covered locations Deductible.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Building,chkCpPfMltDedSLocBldg,CpPfMltDedSLocBldgInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocBldgPct,CpPfMltDedSLocBldgPct,DropDownList,,,,,"1.) ""Please select Building Percentage.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocBldgAmt,CpPfMltDedSLocBldgAmt,DropDownList,,,,,"1.) ""Please enter in Multiple Deductible-Schedule Locations Building Deductible.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Business Personal Property,chkCpPfMltDedSLocBPP,CpPfMltDedSLocBPPInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocBPPPct,CpPfMltDedSLocBPPPct,DropDownList,,,,,"1.) ""Please select Building Percentage.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocBPPAmt,CpPfMltDedSLocBPPAmt,DropDownList,,,,,"1.) ""Please enter in Multiple Deductible-Schedule Locations Building Deductible.""
",,,,,
,,,,,,,,,,,,,,,,,
CPPropertyInput.aspx,WebApplications,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Fine Arts,chkCpPfMltDedSLocFinArts,CpPfMltDedSLocFinArtsInd,CheckBox,,,,,"1.) String.Empty
",,,Y,,
