filename,lob,SectionID,SectionName,CLASLabel,ScreenField,CLASField,Type,Required,Length,Allowkeys,Min-Max,Tooltip,Enable,DropdownValue,StoredValue,ErrorMessage,Comments
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocVhclsPct,CpPfMltDedSLocVhclsPct,DropDownList,,,,,"1.) ""Please select Building Percentage.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocVhclsAmt,CpPfMltDedSLocVhclsAmt,DropDownList,,,,,"1.) ""Please enter in Multiple Deductible-Schedule Locations Building Deductible.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Off Premises Utility Svc Interruption,chkCpPfMltDedSLocOPUSS,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedOPUSSIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocOPUSSPct,,DropDownList,,,,,"1.) ""Select Of Premises Utility Svc Interruption  Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocOPUSSAmt,,DropDownList,,,,,"1.) ""Select Of Premises Utility Svc Interruption  Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Computers,chkCpPfMltDedSLocComputer,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedComputerIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocComputerPct,,DropDownList,,,,,"1.) ""Select Of Computer Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocComputerAmt,,DropDownList,,,,,"1.) ""Select Of Computer Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Employee Theft Incl. Employee Ben Plans,chkCpPfMltDedSLocEmpTheft,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedEmpTheftIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocEmpTheftPct,,DropDownList,,,,,"1.) ""Select Of Emlpoyee Theft Incl. Empoyee Ben Plans Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocEmpTheftAmt,,DropDownList,,,,,"1.) ""Select Of Emlpoyee Theft Incl. Empoyee Ben Plans Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Forgery or Alterations,chkCpPfMltDedSLocForgAlter,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedForgAlterIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocForgAlterPct,,DropDownList,,,,,"1.) ""Select Of Forgery or Alterations Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocForgAlterAmt,,DropDownList,,,,,"1.) ""Select Of Forgery or Alterations Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Forged Credit Card Written Instrument,chkCpPfMltDedSLocForgCCWI,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedForgCCWIIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocForgCCWIPct,,DropDownList,,,,,"1.) ""Select Of Forged Credit Card Written Instrument Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocForgCCWIAmt,,DropDownList,,,,,"1.) ""Select Of Forged Credit Card Written Instrument Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Money and Securities - Inside the Premises,chkCpPfMltDedSLocMSInside,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedMSInsideIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMSInsidePct,,DropDownList,,,,,"1.) ""Select Of Money and Securities - Inside the Premises Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMSInsideAmt,,DropDownList,,,,,"1.) ""Select Of Money and Securities - Inside the Premises Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Money and Securities - Outside the Premises,chkCpPfMltDedSLocMSOutside,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedMSOutsideIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMSOutsidePct,,DropDownList,,,,,"1.) ""Select Of Money and Securities - Outside the Premises Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMSOutsideAmt,,DropDownList,,,,,"1.) ""Select Of Money and Securities - Outside the Premises Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Money Orders &&amp; Counterfeit Paper Currency,chkCpPfMltDedSLocMOCPC,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedMOCPCIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMOCPCPct,,DropDownList,,,,,"1.) ""Select Of Money Orders & Counterfeit Paper Currency Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocMOCPCAmt,,DropDownList,,,,,"1.) ""Select Of Money Orders & Counterfeit Paper Currency Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Members &&amp; Guests Property,chkCpPfMltDedSLocMGProperty,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedMGPropertyIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocMGPropertyPct,,DropDownList,,,,,"1.) ""Select Of Members & Guests Property Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocMGPropertyAmt,,DropDownList,,,,,"1.) ""Select Of Members & Guests Property Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Non-Owned Detached Trailers,chkCpPfMltDedSLocDetachTrail,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedNODetachTrailIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocDetachTrailPct,,DropDownList,,,,,"1.) ""Select Of Non-Owned Detached Trailers Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocDetachTrailAmt,,DropDownList,,,,,"1.) ""Select Of Non-Owned Detached Trailers Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Ornamental Garden &&amp; Landscape Displays,chkCpPfMltDedSLocOGLD,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedOGLDIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocOGLDPct,,DropDownList,,,,,"1.) ""Select Of Ornamental Garden & Landscape Displays Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocOGLDAmt,,DropDownList,,,,,"1.) ""Select Of Ornamental Garden & Landscape Displays Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Outdoor Storage Sheds,chkCpPfMltDedSLocOutDoorSS,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedOutDoorSSIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocOutDoorSSPct,,DropDownList,,,,,"1.) ""Select Of Outdoor Storage Sheds Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocOutDoorSSAmt,,DropDownList,,,,,"1.) ""Select Of Outdoor Storage Sheds Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Outdoor Light Posts,chkCpPfMltDedSLocODLightPost,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedODLightPostIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocODLightPostPct,,DropDownList,,,,,"1.) ""Select Of Outdoor Light Posts Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocODLightPostAmt,,DropDownList,,,,,"1.) ""Select Of Outdoor Light Posts Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Personal Effects,chkCpPfMltDedSLocPersonEff,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedPersonEffIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocPersonEffPct,,DropDownList,,,,,"1.) ""Select Of Personal Effects Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocPersonEffAmt,,DropDownList,,,,,"1.) ""Select Of Personal Effects Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Property Off Premises,chkCpPfMltDedSLocPropOffPrem,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedPropOffPremIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocPropOffPremPct,,DropDownList,,,,,"1.) ""Select Property Off Premises Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocPropOffPremAmt,,DropDownList,,,,,"1.) ""Select Property Off Premises Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Accounts Receivables,chkCpPfMltDedSLocAcctReceive,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedAcctReceiveIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocAcctReceivePct,,DropDownList,,,,,"1.) ""Select Of Accounts Receivables Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocAcctReceiveAmt,,DropDownList,,,,,"1.) ""Select Of Accounts Receivables Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Virus and Hacking Coverage,chkCpPfMltDedSLocVirusHack,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedVirusHackIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocVirusHackPct,,DropDownList,,,,,"1.) ""Select Premises Utility Svc Interruption  Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocVirusHackAmt,,DropDownList,,,,,"1.) ""Select Premises Utility Svc Interruption  Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Off Premises Computers,chkCpPfMltDedSLocOffPremComp,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedOffPremCompIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocOffPremCompPct,,DropDownList,,,,,"1.) ""Select Off Premises Computers Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocOffPremCompAmt,,DropDownList,,,,,"1.) ""Select Off Premises Computers Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Property In Transit,chkCpPfMltDedSLocPropTransit,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedPropTransitIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocPropTransitPct,,DropDownList,,,,,"1.) ""Select Property In Transit Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocPropTransitAmt,,DropDownList,,,,,"1.) ""Select Property In Transit Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Property on Exhibition,chkCpPfMltDedSLocPropExhibit,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedPropExhibitIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocPropExhibitPct,,DropDownList,,,,,"1.) ""Select Property on Exhibition Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocPropExhibitAmt,,DropDownList,,,,,"1.) ""Select Property on Exhibition Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Sales Representative Samples,chkCpPfMltDedSLocSRSample,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedSRSampleIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocSRSamplePct,,DropDownList,,,,,"1.) ""Select Of Sales Representative Samples Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocSRSampleAmt,,DropDownList,,,,,"1.) ""Select Of Sales Representative Samples Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Software Storage,chkCpPfMltDedSLocSoftwareStorage,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedSoftwareStorageIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocSoftwareStoragePct,,DropDownList,,,,,"1.) ""Select Software Storage Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocSoftwareStorageAmt,,DropDownList,,,,,"1.) ""Select Software Storage Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Valuable Papers,chkCpPfMltDedSLocValuePapers,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedValuePapersIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocValuePapersPct,,DropDownList,,,,,"1.) ""Select Valuable Papers Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocValuePapersAmt,,DropDownList,,,,,"1.) ""Select Valuable Papers Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Other,chkCpPfMltDedSLocOther,,CheckBox,,,,,"1.) String.Empty
",,,"Equals(_oPropertyDict(""chkCpLocDedOtherIndCheck""), ""Checked"")",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,,ddlCpPfMltDedSLocOtherPct,,DropDownList,,,,,"1.) ""Select Other Deductible Amount.""
",,"1.)Proc name: uspSelect_CP_Percatge_Loss_Deductible
,Key name:PFPercent,Paramater:"," Help_Value
",,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,""" ' ""$",ddlCpPfMltDedSLocOtherAmt,,DropDownList,,,,,"1.) ""Select Other Deductible Amount.""
",,,,,
CPPropertyInput.aspx,LobCP,splScheduledLocationsandProperty, Multiple Deductible - Scheduled Locations and Property,Description,txtCpPfMltDedSLocOtherDesc,Verify,TextBox,,40,,,"1.) ""Select Other Deductible Amount.""
",,,,,
